name_TGSS,ra_TGSS,dec_TGSS,integrated_TGSS,peak_TGSS,major_ax_TGSS,minor_ax_TGSS,posangle_TGSS,score,best_match
TGSSADR J101550.1-211246,153.95889,-21.2129,0.0601,0.0521,36.4,25.7,1.1,0.9657719858355998,NVSS J101550-211245
TGSSADR J110101.9-210919,165.25798,-21.15545,1.0285,0.8437000000000001,33.9,28.9,5.6,0.9658486314653985,NVSS J110101-210918
TGSSADR J100552.8-151031,151.47002,-15.17531,0.0919,0.0856,31.8,25.8,13.0,0.9658615733142021,NVSS J100552-151031
TGSSADR J102416.9-151945,156.07057,-15.32942,0.14200000000000002,0.1092,34.3,28.5,-16.7,0.9658827321342395,NVSS J102416-151944
TGSSADR J100631.5-281628,151.6313,-28.27454,0.06459999999999999,0.0632,38.2,24.9,-1.5,0.965889688295283,NVSS J100631-281628
TGSSADR J103810.7-175208,159.54495,-17.86903,0.0853,0.0645,35.5,29.1,-5.2,0.9659167789706874,NVSS J103810-175209
TGSSADR J105546.1-345856,163.94212,-34.98231,0.106,0.0898,47.7,26.6,-3.3,0.9659316852777321,NVSS J105546-345857
TGSSADR J110949.7-292344,167.45712,-29.39565,0.0358,0.028999999999999998,42.2,27.2,-8.9,0.965947248485393,NVSS J110949-292344
TGSSADR J103004.3-281657,157.5181,-28.28267,0.0287,0.0261,40.8,25.1,-3.9,0.9659529150587322,NVSS J103004-281656
TGSSADR J104332.6-253320,160.88583,-25.55558,1.4233,0.9947,39.9,30.1,19.5,0.9659680969307246,NVSS J104332-253318
TGSSADR J110627.7-163319,166.61559,-16.555310000000002,0.1647,0.14800000000000002,31.9,26.7,-5.1,0.9659815805957962,NVSS J110627-163319
TGSSADR J105809.7-335625,164.5407,-33.940290000000005,0.3065,0.2343,45.1,30.0,-10.6,0.9659857065273535,NVSS J105809-335625
TGSSADR J104002.6-243504,160.01099,-24.58459,0.1055,0.08650000000000001,39.0,26.7,7.0,0.965989309856813,NVSS J104002-243503
TGSSADR J105602.9-260927,164.0123,-26.15768,0.041600000000000005,0.0395,37.4,25.4,-3.8,0.9659938771499883,NVSS J105603-260926
TGSSADR J101429.1-300749,153.62153999999995,-30.130470000000006,0.1702,0.1709,38.1,25.1,1.8,0.9660089681102196,NVSS J101429-300750
TGSSADR J110133.8-231621,165.39098,-23.27272,1.0092,0.9388,34.1,25.7,-6.3,0.9660123390501172,NVSS J110133-231622
TGSSADR J104143.3-191601,160.43066000000005,-19.26699,0.0443,0.0345,37.6,27.8,30.0,0.9660394420276731,NVSS J104143-191559
TGSSADR J101006.6-171233,152.52773,-17.20936,1.0692000000000002,0.5851000000000001,43.1,30.2,57.3,0.966051242401147,NVSS J101006-171232
TGSSADR J100704.3-300520,151.76817,-30.08915,0.1131,0.0964,40.3,27.9,0.3,0.9660714543477796,NVSS J100704-300521
TGSSADR J095839.3-291930,149.66376,-29.32521,0.1254,0.0691,50.0,34.9,6.3,0.96608793391292,NVSS J095839-291930
TGSSADR J104409.6-221415,161.03999,-22.23765,0.7509999999999999,0.6595,34.9,27.2,2.5,0.966091200337693,NVSS J104409-221414
TGSSADR J110717.8-281529,166.8242,-28.25824,0.1996,0.1717,39.8,27.1,5.7,0.9660998731164083,NVSS J110717-281531
TGSSADR J101500.4-264429,153.75191,-26.74161,0.152,0.1397,36.8,26.7,7.8,0.9661207392903961,NVSS J101500-264429
TGSSADR J102136.1-261328,155.40044,-26.22452,0.5407000000000001,0.5072,36.2,26.6,2.0,0.9661252163154366,NVSS J102136-261327
TGSSADR J104216.1-272747,160.56738,-27.463140000000006,1.0673,0.7853,40.7,28.0,-12.0,0.9661256617032372,NVSS J104216-272746
TGSSADR J101159.9-341148,153.0,-34.1969,0.07390000000000001,0.0343,72.5,31.9,20.9,0.9661275300561863,NVSS J101159-341149
TGSSADR J102435.7-262909,156.149,-26.4861,0.1007,0.0884,39.5,26.0,2.8,0.9661318124492082,NVSS J102435-262909
TGSSADR J111032.1-183218,167.6339,-18.53845,0.1871,0.1473,35.3,28.6,-12.1,0.9661546687554784,NVSS J111032-183217
TGSSADR J105139.6-225918,162.91525,-22.98861,0.25630000000000003,0.206,38.8,26.7,-0.4,0.9661600169101797,NVSS J105139-225918
TGSSADR J104611.8-224046,161.54932,-22.67964,0.8715,0.8305,33.7,25.9,0.5,0.9661720094373978,NVSS J104611-224045
TGSSADR J110500.6-173552,166.25284,-17.59786,0.6579,0.5852999999999999,32.6,26.9,1.2,0.9661909761056913,NVSS J110500-173553
TGSSADR J110028.2-224309,165.11784,-22.71931,0.077,0.0664,36.0,27.5,-15.0,0.9662363008991344,NVSS J110028-224308
TGSSADR J095937.2-341859,149.90517,-34.316590000000005,0.0743,0.0575,48.9,27.3,-1.2,0.9662458052942865,NVSS J095937-341858
TGSSADR J110219.8-313637,165.58276,-31.61032,0.226,0.2048,39.3,26.9,-0.6,0.9662466378020333,NVSS J110219-313638
TGSSADR J095644.7-160953,149.18661,-16.16491,0.0538,0.0316,40.8,32.0,17.2,0.966251617955993,NVSS J095644-160952
TGSSADR J103130.0-271111,157.87534,-27.18666,0.5629,0.4409,37.5,29.3,9.6,0.9662646387612192,NVSS J103130-271112
TGSSADR J103903.2-241649,159.76366000000004,-24.280520000000006,0.0558,0.055700000000000006,34.5,24.8,-2.3,0.966280762786281,NVSS J103903-241650
TGSSADR J103221.0-342133,158.08784,-34.35927,0.2067,0.1885,46.4,25.4,2.2,0.9662826189782836,NVSS J103221-342134
TGSSADR J101204.4-313919,153.01854,-31.65554,0.1767,0.1537,41.4,27.6,5.8,0.9663123130839418,NVSS J101204-313918
TGSSADR J105606.6-173844,164.02766,-17.64563,0.0853,0.0741,32.3,27.8,3.9,0.966315291424376,NVSS J105606-173843
TGSSADR J111508.1-202149,168.78392,-20.36375,0.0858,0.0639,34.7,31.5,8.1,0.966326388817379,NVSS J111508-202149
TGSSADR J104131.6-302826,160.38173999999995,-30.47415,0.0895,0.0616,43.5,32.0,-20.5,0.9663610078172674,NVSS J104131-302825
TGSSADR J095907.3-225750,149.78062,-22.964000000000002,0.30410000000000004,0.293,34.7,25.5,2.5,0.9663658732133505,NVSS J095907-225750
TGSSADR J103850.6-182705,159.71116999999995,-18.45162,0.5223,0.3832,36.2,26.3,-12.5,0.9663664893704649,NVSS J103850-182705
TGSSADR J104347.7-194914,160.94888,-19.82063,0.1111,0.0891,35.2,28.8,-12.5,0.9664044373321055,NVSS J104347-194913
TGSSADR J104447.3-175741,161.19736,-17.9614,0.354,0.32430000000000003,31.9,26.7,-4.1,0.966408221010466,NVSS J104447-175739
TGSSADR J105228.9-335929,163.12045,-33.99156,0.1175,0.1093,44.8,25.8,-1.8,0.9664133257512141,NVSS J105229-335929
TGSSADR J095738.9-290512,149.41208999999995,-29.0869,0.0907,0.084,40.2,25.7,1.1,0.9664334583068861,NVSS J095739-290512
TGSSADR J104013.9-284533,160.05807,-28.75944,0.0558,0.0519,39.1,26.4,8.1,0.966438668090899,NVSS J104013-284535
TGSSADR J105816.2-192709,164.56792,-19.45265,0.1266,0.1163,30.3,29.2,-18.8,0.966446846725429,NVSS J105816-192710
TGSSADR J100118.1-331348,150.32553,-33.230270000000004,0.4412,0.3856000000000001,42.9,27.5,-4.9,0.9664581541423413,NVSS J100118-331347
TGSSADR J102426.2-335435,156.10934,-33.90978,0.1865,0.1638,43.7,26.9,0.1,0.9664588542673686,NVSS J102426-335436
TGSSADR J103921.7-323921,159.84079,-32.65593,0.1109,0.08750000000000001,42.2,31.0,11.1,0.9664652642337728,NVSS J103921-323921
TGSSADR J111221.5-163244,168.08997,-16.54566,0.2134,0.1969,31.7,26.2,-0.4,0.9664786847995448,NVSS J111221-163245
TGSSADR J103005.1-180605,157.52148,-18.1016,1.3688,1.0236,38.1,27.5,-14.5,0.9664850654514618,NVSS J103005-180604
TGSSADR J105843.2-324237,164.68018999999995,-32.7104,0.3896000000000001,0.3027,43.7,30.4,8.2,0.9665054363506597,NVSS J105843-324237
TGSSADR J103234.5-221619,158.1441,-22.27211,0.1059,0.0689,42.6,30.1,43.2,0.9665198330443106,NVSS J103234-221620
TGSSADR J110040.9-150258,165.17053,-15.04946,0.1323,0.1244,31.2,25.6,-4.2,0.9665201350982533,NVSS J110041-150258
TGSSADR J110947.0-230211,167.44595,-23.03653,4.2933,3.5665,35.9,31.3,10.6,0.9665210384524638,NVSS J110946-230212
TGSSADR J103535.7-164916,158.89899,-16.82113,0.1101,0.0339,54.5,46.5,-6.6,0.966545234933496,NVSS J103535-164916
TGSSADR J100025.2-170445,150.1051,-17.0792,0.8237000000000001,0.6476000000000001,37.6,27.1,36.4,0.9665770048587978,NVSS J100025-170443
TGSSADR J110614.9-331537,166.56224,-33.26035,0.0393,0.0291,46.5,30.0,-4.9,0.9666289572705169,NVSS J110614-331536
TGSSADR J105926.6-343156,164.86111,-34.53235,0.05760000000000001,0.052000000000000005,42.5,26.9,1.0,0.9666648691566067,NVSS J105926-343155
TGSSADR J100055.4-222222,150.23108,-22.373,0.0877,0.08070000000000001,36.8,25.2,7.3,0.9666668984352942,NVSS J100055-222223
TGSSADR J101346.7-331552,153.44492,-33.26464,0.1771,0.15680000000000002,43.9,26.6,-0.6,0.9666789214709057,NVSS J101346-331551
TGSSADR J103841.6-234012,159.67361,-23.67018,0.0946,0.1019,31.7,25.0,-3.1,0.9667657282167091,NVSS J103841-234013
TGSSADR J104742.0-242735,161.92532,-24.4599,0.1718,0.0917,51.1,32.1,0.1,0.9667679640291796,NVSS J104742-242735
TGSSADR J105918.3-190855,164.82651,-19.14869,0.0965,0.046,44.4,36.8,63.8,0.9667854295443554,NVSS J105918-190856
TGSSADR J103319.4-302631,158.33118000000005,-30.44222,0.0864,0.08,39.1,26.5,1.2,0.9668090496197083,NVSS J103319-302631
TGSSADR J111115.0-161354,167.81261,-16.23177,0.0713,0.0634,32.3,26.6,3.5,0.9668465685816114,NVSS J111114-161353
TGSSADR J110436.9-340557,166.15384,-34.099270000000004,0.038200000000000005,0.0373,41.2,25.7,0.2,0.9668713990302719,NVSS J110436-340556
TGSSADR J111118.0-290938,167.82512,-29.16082,0.8445,0.7592000000000001,38.0,25.8,-0.2,0.966893413653813,NVSS J111117-290939
TGSSADR J104630.9-291044,161.62885,-29.17912,0.2314,0.2306,37.1,25.1,2.3,0.9668936750378622,NVSS J104630-291046
TGSSADR J100608.2-315508,151.53445,-31.91892,0.2486,0.2349,40.8,25.8,3.9,0.9669562068344704,NVSS J100608-315508
TGSSADR J101358.3-255113,153.49303,-25.85388,0.0793,0.0551,38.3,32.9,-6.0,0.9669588171234011,NVSS J101358-255113
TGSSADR J101646.5-300828,154.19388999999995,-30.14121,0.17600000000000002,0.1635,38.8,26.7,5.3,0.9669629400885634,NVSS J101646-300829
TGSSADR J111518.5-235653,168.82732,-23.94811,0.0468,0.0414,34.1,28.3,-5.6,0.9669908255478556,NVSS J111518-235653
TGSSADR J100507.9-343700,151.28304,-34.61688,0.0931,0.0859,44.4,26.2,2.1,0.9670250013003479,NVSS J100507-343700
TGSSADR J103324.6-345309,158.35255,-34.88609,0.3954,0.3609,44.5,26.5,-0.6,0.9670255429723337,NVSS J103324-345309
TGSSADR J102303.1-272712,155.76294,-27.45358,0.027999999999999997,0.0315,32.1,24.9,-5.1,0.9670299926247419,NVSS J102303-272713
TGSSADR J105638.9-322724,164.1622,-32.45675,0.046700000000000005,0.0481,41.1,24.4,2.7,0.9670472914882232,NVSS J105638-322723
TGSSADR J105413.0-293718,163.55418,-29.62168,0.3634,0.3007,38.8,28.9,-3.6,0.9670669568459482,NVSS J105413-293716
TGSSADR J102632.2-301113,156.63458,-30.1872,0.0984,0.062,47.2,32.3,10.1,0.9670677098678195,NVSS J102632-301114
TGSSADR J102756.9-250356,156.98747,-25.06563,0.3927,0.3124,40.9,26.9,-7.6,0.9670959647672864,NVSS J102756-250355
TGSSADR J103826.8-322836,159.61185,-32.47676,0.1688,0.1318,46.1,28.7,-4.0,0.9671106181448469,NVSS J103826-322837
TGSSADR J101057.6-333607,152.74005,-33.60203,0.1468,0.1357,41.3,26.0,0.8,0.9671137369690357,NVSS J101057-333607
TGSSADR J105850.2-185010,164.70921,-18.83623,1.9584,1.7113,32.8,29.1,11.0,0.9671669381443996,NVSS J105850-185009
TGSSADR J105234.8-323858,163.14532,-32.6496,0.2656,0.2423,41.3,26.4,-2.4,0.9671956045112188,NVSS J105234-323857
TGSSADR J102416.2-284346,156.06758,-28.72955,0.1332,0.1111,39.6,28.1,9.0,0.967233385183917,NVSS J102416-284347
TGSSADR J103813.6-261529,159.55692,-26.2581,0.0854,0.08159999999999999,36.2,26.0,-1.2,0.967241633290846,NVSS J103813-261530
TGSSADR J103725.9-195341,159.35832,-19.89474,0.3806000000000001,0.2131,44.3,32.8,49.5,0.9672524422614253,NVSS J103726-195339
TGSSADR J104805.7-192301,162.02393999999995,-19.38367,0.1143,0.1133,31.3,25.6,3.5,0.9672606243390958,NVSS J104805-192301
TGSSADR J102616.0-294106,156.56693,-29.685140000000004,0.085,0.07529999999999999,38.7,27.1,5.4,0.9672638194515537,NVSS J102616-294105
TGSSADR J101438.2-291635,153.65938,-29.27666,0.1098,0.1024,37.9,26.3,-0.6,0.9672799914586658,NVSS J101438-291636
TGSSADR J104921.0-315213,162.33768,-31.87045,0.4293,0.4063,38.8,25.2,-0.5,0.9673790882171447,NVSS J104920-315214
TGSSADR J100534.3-263544,151.39297,-26.5957,0.0926,0.0612,37.9,22.7,-35.2,0.9673939310943803,NVSS J100534-263543
TGSSADR J111035.1-314135,167.64635,-31.69313,0.0305,0.0266,43.4,26.3,-0.3,0.9673996347919601,NVSS J111035-314134
TGSSADR J111557.5-305135,168.98975,-30.85998,0.5184,0.275,47.3,33.5,-35.6,0.9673996889410761,NVSS J111557-305134
TGSSADR J100855.1-301111,152.22977,-30.18659,3.7048,2.8040000000000003,42.1,28.8,-5.6,0.9674051905419414,NVSS J100855-301112
TGSSADR J111204.2-304156,168.01752,-30.698970000000006,0.0703,0.0546,43.6,29.4,12.4,0.9674174872543027,NVSS J111204-304156
TGSSADR J103922.8-171101,159.84537,-17.183770000000006,0.0585,0.0509,32.1,27.9,-9.0,0.967445009217129,NVSS J103922-171100
TGSSADR J101331.8-244614,153.38255,-24.77062,0.1229,0.1067,38.9,26.0,0.5,0.967445740050055,NVSS J101331-244615
TGSSADR J104128.8-312020,160.37027,-31.338990000000006,0.0798,0.0508,45.6,33.1,-8.4,0.9674524858080155,NVSS J104128-312019
TGSSADR J095949.9-334153,149.95808,-33.698159999999994,0.1259,0.119,42.2,25.9,3.4,0.9674935783790651,NVSS J095950-334154
TGSSADR J110217.6-171557,165.57346,-17.26605,0.5866,0.5307999999999999,30.6,27.1,3.1,0.9675021219923206,NVSS J110217-171557
TGSSADR J105713.4-241231,164.30617,-24.20879,0.6882,0.5177,34.8,32.6,-1.9,0.9675393654561788,NVSS J105713-241230
TGSSADR J111528.8-194901,168.87013000000005,-19.81699,0.2505,0.2102,34.3,28.2,-13.8,0.9675397435278372,NVSS J111528-194900
TGSSADR J110406.2-275404,166.02618,-27.90118,0.062,0.0383,46.8,31.2,-9.7,0.9675456866315862,NVSS J110406-275404
TGSSADR J100609.8-245453,151.54092,-24.9149,0.1408,0.1178,38.6,27.1,-0.8,0.9675804169002593,NVSS J100609-245453
TGSSADR J110519.1-261828,166.32986,-26.30788,0.1105,0.10800000000000001,35.7,25.8,-2.4,0.9675988687349941,NVSS J110519-261827
TGSSADR J105707.4-233945,164.28107,-23.66265,0.4474,0.2704,39.7,29.6,49.9,0.9676274927093361,NVSS J105707-233945
TGSSADR J100737.7-201647,151.90729,-20.2799,0.0692,0.0563,36.7,26.7,5.9,0.9676350499357353,NVSS J100737-201648
TGSSADR J110343.0-342224,165.92932,-34.37338,0.2047,0.1342,57.6,27.3,-4.0,0.9676476024325839,NVSS J110343-342224
TGSSADR J100225.0-282639,150.60446000000005,-28.44433,0.4474,0.3836000000000001,38.1,27.6,-1.4,0.9676512435816083,NVSS J100224-282640
TGSSADR J103312.1-281501,158.30071999999996,-28.2503,0.7861,0.7309,37.1,25.6,5.4,0.967658813889692,NVSS J103312-281500
TGSSADR J103149.6-264135,157.95676,-26.69315,0.0668,0.0597,36.7,26.7,2.5,0.9676626248909402,NVSS J103149-264134
TGSSADR J110333.5-163901,165.88992,-16.65052,0.6386000000000001,0.6049,31.6,26.1,1.1,0.9676724603625761,NVSS J110333-163903
TGSSADR J111034.8-193348,167.64529,-19.56351,0.7849,0.7394,32.5,26.0,0.1,0.9676951853379612,NVSS J111034-193347
TGSSADR J105906.3-181024,164.77641,-18.17352,0.1254,0.1127,32.7,26.5,2.1,0.9677052469695635,NVSS J105906-181024
TGSSADR J102750.7-300330,156.96165,-30.05852,0.1222,0.1223,37.8,24.5,2.2,0.9677465276518479,NVSS J102750-300331
TGSSADR J103042.3-283246,157.67638,-28.54627,0.0394,0.0351,40.8,25.6,3.6,0.9677526594524949,NVSS J103042-283245
TGSSADR J111238.0-301014,168.15863000000004,-30.1708,0.033,0.0257,41.3,29.8,8.5,0.9677563931342471,NVSS J111238-301015
TGSSADR J101948.9-222000,154.95386000000005,-22.33346,0.8949,0.8174,36.4,25.7,1.8,0.9677938986738288,NVSS J101949-221959
TGSSADR J110217.7-153238,165.57404,-15.54411,0.1224,0.1095,30.9,27.2,2.2,0.9678321688754545,NVSS J110217-153240
TGSSADR J102445.4-201730,156.1893,-20.29187,0.06509999999999999,0.048,39.4,28.0,9.3,0.9678380012830445,NVSS J102445-201730
TGSSADR J111502.8-323058,168.76192,-32.516220000000004,0.0377,0.035500000000000004,38.6,27.4,-0.6,0.9678435508820697,NVSS J111502-323057
TGSSADR J102025.1-201235,155.10498,-20.20974,0.8633,0.8415,33.0,25.3,1.9,0.9678608937457159,NVSS J102025-201234
TGSSADR J102355.0-250708,155.9794,-25.11895,0.2083,0.1999,35.9,25.5,3.5,0.9678634483753534,NVSS J102355-250706
TGSSADR J105704.4-312035,164.26868000000005,-31.34308,0.034100000000000005,0.0318,39.8,25.9,-0.7,0.9678675110069979,NVSS J105704-312035
TGSSADR J103455.4-184430,158.731,-18.74181,0.2409,0.2224,32.4,26.6,6.6,0.9678703170142311,NVSS J103455-184429
TGSSADR J102322.2-290827,155.84286,-29.14085,0.3087,0.2665,40.3,27.6,7.3,0.9678732744629187,NVSS J102322-290827
TGSSADR J101649.4-314559,154.20604,-31.766440000000006,0.0988,0.08070000000000001,43.3,28.1,8.0,0.967896698888263,NVSS J101649-314600
TGSSADR J100026.5-340829,150.11068999999995,-34.1415,2.6123000000000003,2.0967,49.8,28.8,10.9,0.9678989517429072,NVSS J100026-340829
TGSSADR J101505.3-270623,153.77245,-27.106440000000006,0.4579,0.44,36.8,25.5,3.8,0.9679063530558883,NVSS J101505-270624
TGSSADR J111338.8-163945,168.41191,-16.66263,0.1026,0.0982,30.5,26.2,6.9,0.9680354181932678,NVSS J111338-163944
TGSSADR J110639.8-273135,166.66583,-27.52653,0.2449,0.14350000000000002,59.3,26.7,-5.6,0.9680355490861656,NVSS J110639-273134
TGSSADR J104138.6-225504,160.41093,-22.91788,0.2927,0.25810000000000005,36.0,26.9,-5.9,0.9680366657671785,NVSS J104138-225503
TGSSADR J102234.4-290030,155.64365,-29.00835,0.19080000000000005,0.1759,40.1,26.0,1.3,0.9680540759784708,NVSS J102234-290029
TGSSADR J110033.2-331645,165.13844,-33.27926,0.0508,0.0334,55.4,28.3,0.4,0.9681032133291787,NVSS J110033-331646
TGSSADR J101739.9-320802,154.41656,-32.133990000000004,0.3692,0.3294,42.6,27.2,2.3,0.9681049368179862,NVSS J101740-320802
TGSSADR J101527.5-192240,153.86494,-19.3779,0.2735,0.2404,32.7,27.7,8.4,0.9681475696461078,NVSS J101527-192239
TGSSADR J105440.8-194646,163.67004,-19.77957,0.115,0.0719,39.2,32.5,-15.5,0.968157238155977,NVSS J105440-194646
TGSSADR J095641.6-293733,149.17348,-29.62609,1.6564,0.954,44.7,33.5,-30.6,0.9682068022838314,NVSS J095641-293732
TGSSADR J102608.2-254423,156.53453000000005,-25.73994,0.2219,0.1859,37.8,27.6,-2.6,0.9682120746122468,NVSS J102608-254423
TGSSADR J110829.1-192024,167.12143999999995,-19.34022,0.0833,0.0708,34.1,27.5,-7.0,0.9682266251680467,NVSS J110829-192023
TGSSADR J103655.2-182613,159.23026000000004,-18.43719,0.2973,0.2504,32.9,28.2,9.1,0.9682281767925287,NVSS J103655-182613
TGSSADR J100029.5-293120,150.12323,-29.522340000000003,0.0697,0.0433,51.4,30.0,12.6,0.9682343684399737,NVSS J100029-293119
TGSSADR J101311.8-185703,153.29939,-18.95086,0.0965,0.0831,33.8,27.3,-1.7,0.9682381786061779,NVSS J101311-185703
TGSSADR J104041.3-333127,160.17229,-33.52432,0.1555,0.1454,42.4,26.1,0.9,0.9682717438221238,NVSS J104041-333126
TGSSADR J095852.9-331747,149.72078,-33.296409999999995,0.15030000000000002,0.1198,44.1,29.3,5.7,0.9682737010880171,NVSS J095853-331748
TGSSADR J111559.6-253105,168.99866,-25.51816,0.13019999999999998,0.1144,36.8,27.1,-2.7,0.9682834626548085,NVSS J111559-253106
TGSSADR J102130.2-193131,155.37599,-19.52544,0.0828,0.0578,38.0,30.7,8.0,0.9682849362322321,NVSS J102130-193132
TGSSADR J101514.5-215627,153.81068,-21.94093,0.11199999999999999,0.0713,38.4,34.0,16.4,0.9683008531953823,NVSS J101514-215626
TGSSADR J103739.9-270525,159.41653,-27.0904,0.5074,0.4579,36.7,27.2,-1.7,0.9683459479304833,NVSS J103739-270525
TGSSADR J100037.5-271016,150.15633,-27.17132,0.215,0.2008,37.1,26.0,3.4,0.968353188913332,NVSS J100037-271017
TGSSADR J102511.3-245454,156.2972,-24.91522,0.3707,0.3498,35.8,25.9,2.9,0.9683786952706377,NVSS J102511-245455
TGSSADR J101714.6-260809,154.31113,-26.13585,0.031100000000000006,0.0349,35.4,22.7,0.5,0.9684092435870744,NVSS J101714-260807
TGSSADR J095825.5-340833,149.60634,-34.1425,0.1178,0.1057,43.7,26.3,1.0,0.9684415549678536,NVSS J095825-340833
TGSSADR J100003.2-313719,150.01353,-31.62212,0.1539,0.1371,39.0,27.6,0.7,0.9684673827017404,NVSS J100003-313719
TGSSADR J102314.2-300317,155.80959,-30.05475,0.081,0.0629,42.9,28.8,4.1,0.968492323933306,NVSS J102314-300317
TGSSADR J101624.7-293232,154.10326,-29.54249,0.1758,0.157,39.5,27.2,0.8,0.9685211275714151,NVSS J101624-293232
TGSSADR J102612.1-282139,156.55052,-28.360840000000003,0.06540000000000001,0.07150000000000001,35.7,23.8,0.3,0.9685618722249707,NVSS J102612-282138
TGSSADR J110328.3-334445,165.86797,-33.74596,0.0871,0.0625,50.1,28.7,-3.8,0.9685789294350091,NVSS J110328-334445
TGSSADR J102708.4-223009,156.78531999999996,-22.50256,0.0606,0.0516,34.8,28.1,1.1,0.9685915151844873,NVSS J102708-223009
TGSSADR J110335.0-193457,165.89598,-19.58265,0.4258,0.32799999999999996,33.2,28.3,18.4,0.9686233963371038,NVSS J110335-193458
TGSSADR J104859.3-155559,162.24715,-15.93308,0.4239,0.3931,30.6,26.9,-3.8,0.9686353509542327,NVSS J104859-155558
TGSSADR J110258.6-263912,165.74448,-26.65351,0.0982,0.0841,41.3,25.5,3.8,0.9686575742949222,NVSS J110258-263911
TGSSADR J104027.9-255755,160.11642,-25.96533,0.40299999999999997,0.1975,49.0,30.0,8.1,0.9686688078349135,NVSS J104028-255754
TGSSADR J105025.6-170530,162.60667,-17.09173,0.0553,0.0438,34.7,27.8,33.6,0.9686740010868574,NVSS J105025-170529
TGSSADR J111031.6-152751,167.63194,-15.46425,0.0265,0.0227,30.1,29.6,-3.1,0.9686855612814377,NVSS J111031-152751
TGSSADR J102602.4-223441,156.51041,-22.57809,0.1534,0.13140000000000002,36.3,26.7,16.5,0.9687197742621162,NVSS J102602-223441
TGSSADR J101511.9-334553,153.7999,-33.764790000000005,0.1777,0.1686,41.8,26.1,5.6,0.96873912004653,NVSS J101512-334552
TGSSADR J105724.5-252630,164.35239,-25.44172,0.0973,0.0861,37.5,27.1,1.2,0.9687688666926315,NVSS J105724-252629
TGSSADR J110543.1-281334,166.42996000000005,-28.22623,0.038700000000000005,0.038200000000000005,36.6,25.7,-1.5,0.9688676996307357,NVSS J110543-281335
TGSSADR J111306.3-152241,168.2766,-15.37825,0.2071,0.1785,32.0,27.7,5.3,0.9688754521077725,NVSS J111306-152242
TGSSADR J110358.2-205418,165.9929,-20.90513,0.3356,0.2699,35.8,28.2,-0.3,0.9689175204433592,NVSS J110358-205419
TGSSADR J103544.6-251631,158.9362,-25.27548,0.4532,0.4153,36.2,26.4,0.9,0.9689452906900666,NVSS J103544-251632
TGSSADR J101559.7-325240,153.99886,-32.87785,0.092,0.0679,53.7,26.1,1.7,0.9689699164528227,NVSS J101559-325239
TGSSADR J104641.1-181336,161.67145,-18.22686,0.0575,0.0476,36.0,26.7,28.9,0.9689779722418816,NVSS J104641-181337
TGSSADR J111535.8-241439,168.89944,-24.24442,0.1216,0.1071,35.5,27.3,-1.7,0.968984210936488,NVSS J111535-241440
TGSSADR J105758.0-344901,164.49193,-34.81712,0.4108,0.3582,43.2,27.4,3.1,0.9689948196424218,NVSS J105757-344901
TGSSADR J102214.5-324006,155.56042,-32.6684,1.9223,1.7367,42.8,26.6,5.9,0.9690094377120906,NVSS J102214-324005
